name_muni_uf_from,name_muni_uf_to,sg_iata_origem,sg_iata_destino,date,year,month,day,total_pass,dist_pair,n_flights,lon_from,lat_from,lon_to,lat_to
brasilia-df,guarulhos-sp,BSB,GRU,2020-02-01,2020,2,1,1311,861.379114249042,17,-47.8879054780313,-15.794087361891,-46.5310840856611,-23.468506
brasilia-df,guarulhos-sp,BSB,GRU,2020-01-22,2020,1,22,1486,861.379114249042,16,-47.8879054780313,-15.794087361891,-46.5310840856611,-23.468506
guarulhos-sp,confins-mg,GRU,CNF,2020-01-15,2020,1,15,1936,499.584089859127,18,-46.5310840856611,-23.468506,-43.9955960875638,-19.6299482494053
guarulhos-sp,salvador-ba,GRU,SSA,2020-01-10,2020,1,10,3570,1435.13941494507,26,-46.5310840856611,-23.468506,-38.4880614840078,-13.0147719115328
recife-pe,guarulhos-sp,REC,GRU,2020-01-10,2020,1,10,2883,2109.69773699172,23,-34.8889419445777,-8.06276248305241,-46.5310840856611,-23.468506
recife-pe,guarulhos-sp,REC,GRU,2020-01-21,2020,1,21,2397,2109.69773699172,21,-34.8889419445777,-8.06276248305241,-46.5310840856611,-23.468506
recife-pe,guarulhos-sp,REC,GRU,2020-01-31,2020,1,31,2629,2109.69773699172,22,-34.8889419445777,-8.06276248305241,-46.5310840856611,-23.468506
salvador-ba,confins-mg,SSA,CNF,2020-01-25,2020,1,25,389,939.032981221228,6,-38.4880614840078,-13.0147719115328,-43.9955960875638,-19.6299482494053
recife-pe,guarulhos-sp,REC,GRU,2020-01-08,2020,1,8,2465,2109.69773699172,20,-34.8889419445777,-8.06276248305241,-46.5310840856611,-23.468506
guarulhos-sp,salvador-ba,GRU,SSA,2020-01-09,2020,1,9,3252,1435.13941494507,24,-46.5310840856611,-23.468506,-38.4880614840078,-13.0147719115328
recife-pe,guarulhos-sp,REC,GRU,2020-01-11,2020,1,11,2529,2109.69773699172,20,-34.8889419445777,-8.06276248305241,-46.5310840856611,-23.468506
guarulhos-sp,goiania-go,GRU,GYN,2020-01-28,2020,1,28,1396,804.365987138904,9,-46.5310840856611,-23.468506,-49.2558142758158,-16.6733097738389
brasilia-df,guarulhos-sp,BSB,GRU,2020-01-08,2020,1,8,1162,861.379114249042,15,-47.8879054780313,-15.794087361891,-46.5310840856611,-23.468506
goiania-go,guarulhos-sp,GYN,GRU,2020-01-23,2020,1,23,689,804.365987138904,9,-49.2558142758158,-16.6733097738389,-46.5310840856611,-23.468506
guarulhos-sp,recife-pe,GRU,REC,2020-01-11,2020,1,11,2952,2109.69773699172,22,-46.5310840856611,-23.468506,-34.8889419445777,-8.06276248305241
guarulhos-sp,recife-pe,GRU,REC,2020-01-14,2020,1,14,2930,2109.69773699172,22,-46.5310840856611,-23.468506,-34.8889419445777,-8.06276248305241
confins-mg,guarulhos-sp,CNF,GRU,2020-01-16,2020,1,16,1329,499.584089859127,16,-43.9955960875638,-19.6299482494053,-46.5310840856611,-23.468506
recife-pe,guarulhos-sp,REC,GRU,2020-01-09,2020,1,9,2691,2109.69773699172,22,-34.8889419445777,-8.06276248305241,-46.5310840856611,-23.468506
salvador-ba,guarulhos-sp,SSA,GRU,2020-01-23,2020,1,23,2826,1435.13941494507,24,-38.4880614840078,-13.0147719115328,-46.5310840856611,-23.468506
rio de janeiro-rj,salvador-ba,GIG,SSA,2020-01-22,2020,1,22,1072,1201.14149264141,8,-43.2278751249952,-22.8766521181865,-38.4880614840078,-13.0147719115328
guarulhos-sp,rio de janeiro-rj,GRU,GIG,2020-01-22,2020,1,22,1510,344.504582028252,13,-46.5310840856611,-23.468506,-43.2278751249952,-22.8766521181865
guarulhos-sp,brasilia-df,GRU,BSB,2020-01-29,2020,1,29,1545,861.379114249042,17,-46.5310840856611,-23.468506,-47.8879054780313,-15.794087361891
guarulhos-sp,confins-mg,GRU,CNF,2020-01-09,2020,1,9,1565,499.584089859127,16,-46.5310840856611,-23.468506,-43.9955960875638,-19.6299482494053
recife-pe,guarulhos-sp,REC,GRU,2020-01-16,2020,1,16,2696,2109.69773699172,22,-34.8889419445777,-8.06276248305241,-46.5310840856611,-23.468506
fortaleza-ce,salvador-ba,FOR,SSA,2020-01-29,2020,1,29,770,1027.64327670571,6,-38.5899275550432,-3.723805035,-38.4880614840078,-13.0147719115328
salvador-ba,guarulhos-sp,SSA,GRU,2020-01-30,2020,1,30,2959,1435.13941494507,25,-38.4880614840078,-13.0147719115328,-46.5310840856611,-23.468506
fortaleza-ce,salvador-ba,FOR,SSA,2020-01-13,2020,1,13,720,1027.64327670571,6,-38.5899275550432,-3.723805035,-38.4880614840078,-13.0147719115328
salvador-ba,guarulhos-sp,SSA,GRU,2020-01-14,2020,1,14,3453,1435.13941494507,27,-38.4880614840078,-13.0147719115328,-46.5310840856611,-23.468506
campo grande-ms,guarulhos-sp,CGR,GRU,2020-01-15,2020,1,15,360,898.908844347678,8,-54.6157435664588,-20.4580299878639,-46.5310840856611,-23.468506
salvador-ba,confins-mg,SSA,CNF,2020-01-09,2020,1,9,450,939.032981221228,7,-38.4880614840078,-13.0147719115328,-43.9955960875638,-19.6299482494053
guarulhos-sp,salvador-ba,GRU,SSA,2020-01-15,2020,1,15,3330,1435.13941494507,24,-46.5310840856611,-23.468506,-38.4880614840078,-13.0147719115328
guarulhos-sp,confins-mg,GRU,CNF,2020-01-10,2020,1,10,1914,499.584089859127,19,-46.5310840856611,-23.468506,-43.9955960875638,-19.6299482494053
brasilia-df,guarulhos-sp,BSB,GRU,2020-01-24,2020,1,24,1547,861.379114249042,17,-47.8879054780313,-15.794087361891,-46.5310840856611,-23.468506
brasilia-df,boa vista-rr,BSB,BVB,2020-01-05,2020,1,5,285,2493.48287449368,3,-47.8879054780313,-15.794087361891,-60.6705326729651,2.81668191910439
guarulhos-sp,brasilia-df,GRU,BSB,2020-01-16,2020,1,16,1566,861.379114249042,16,-46.5310840856611,-23.468506,-47.8879054780313,-15.794087361891
fortaleza-ce,salvador-ba,FOR,SSA,2020-01-06,2020,1,6,757,1027.64327670571,6,-38.5899275550432,-3.723805035,-38.4880614840078,-13.0147719115328
brasilia-df,manaus-am,BSB,MAO,2020-01-28,2020,1,28,863,1930.96358467425,6,-47.8879054780313,-15.794087361891,-60.023335181061,-3.13469149120195
guarulhos-sp,brasilia-df,GRU,BSB,2020-01-28,2020,1,28,1790,861.379114249042,18,-46.5310840856611,-23.468506,-47.8879054780313,-15.794087361891
fortaleza-ce,salvador-ba,FOR,SSA,2020-01-16,2020,1,16,688,1027.64327670571,6,-38.5899275550432,-3.723805035,-38.4880614840078,-13.0147719115328
salvador-ba,guarulhos-sp,SSA,GRU,2020-01-17,2020,1,17,2989,1435.13941494507,26,-38.4880614840078,-13.0147719115328,-46.5310840856611,-23.468506
brasilia-df,guarulhos-sp,BSB,GRU,2020-01-28,2020,1,28,1718,861.379114249042,19,-47.8879054780313,-15.794087361891,-46.5310840856611,-23.468506
guarulhos-sp,confins-mg,GRU,CNF,2020-01-30,2020,1,30,2301,499.584089859127,19,-46.5310840856611,-23.468506,-43.9955960875638,-19.6299482494053
brasilia-df,guarulhos-sp,BSB,GRU,2020-01-29,2020,1,29,1527,861.379114249042,16,-47.8879054780313,-15.794087361891,-46.5310840856611,-23.468506
guarulhos-sp,confins-mg,GRU,CNF,2020-01-07,2020,1,7,1598,499.584089859127,18,-46.5310840856611,-23.468506,-43.9955960875638,-19.6299482494053
goiania-go,guarulhos-sp,GYN,GRU,2020-01-04,2020,1,4,649,804.365987138904,11,-49.2558142758158,-16.6733097738389,-46.5310840856611,-23.468506
goiania-go,guarulhos-sp,GYN,GRU,2020-01-28,2020,1,28,828,804.365987138904,10,-49.2558142758158,-16.6733097738389,-46.5310840856611,-23.468506
fortaleza-ce,salvador-ba,FOR,SSA,2020-01-15,2020,1,15,710,1027.64327670571,6,-38.5899275550432,-3.723805035,-38.4880614840078,-13.0147719115328
salvador-ba,guarulhos-sp,SSA,GRU,2020-01-16,2020,1,16,2590,1435.13941494507,22,-38.4880614840078,-13.0147719115328,-46.5310840856611,-23.468506
salvador-ba,guarulhos-sp,SSA,GRU,2020-01-18,2020,1,18,2682,1435.13941494507,22,-38.4880614840078,-13.0147719115328,-46.5310840856611,-23.468506
guarulhos-sp,rio de janeiro-rj,GRU,GIG,2020-01-17,2020,1,17,1725,344.504582028252,14,-46.5310840856611,-23.468506,-43.2278751249952,-22.8766521181865
rio de janeiro-rj,salvador-ba,GIG,SSA,2020-01-17,2020,1,17,1117,1201.14149264141,9,-43.2278751249952,-22.8766521181865,-38.4880614840078,-13.0147719115328
goiania-go,guarulhos-sp,GYN,GRU,2020-01-24,2020,1,24,833,804.365987138904,10,-49.2558142758158,-16.6733097738389,-46.5310840856611,-23.468506
guarulhos-sp,brasilia-df,GRU,BSB,2020-01-15,2020,1,15,1284,861.379114249042,15,-46.5310840856611,-23.468506,-47.8879054780313,-15.794087361891
curitiba-pr,guarulhos-sp,CWB,GRU,2020-01-28,2020,1,28,1306,352.928650690815,20,-49.2718478850774,-25.432956,-46.5310840856611,-23.468506
salvador-ba,guarulhos-sp,SSA,GRU,2020-02-01,2020,2,1,3049,1435.13941494507,24,-38.4880614840078,-13.0147719115328,-46.5310840856611,-23.468506
rio de janeiro-rj,salvador-ba,GIG,SSA,2020-01-31,2020,1,31,1258,1201.14149264141,9,-43.2278751249952,-22.8766521181865,-38.4880614840078,-13.0147719115328
guarulhos-sp,rio de janeiro-rj,GRU,GIG,2020-01-31,2020,1,31,1655,344.504582028252,13,-46.5310840856611,-23.468506,-43.2278751249952,-22.8766521181865
salvador-ba,guarulhos-sp,SSA,GRU,2020-01-22,2020,1,22,2755,1435.13941494507,24,-38.4880614840078,-13.0147719115328,-46.5310840856611,-23.468506
guarulhos-sp,rio de janeiro-rj,GRU,GIG,2020-01-21,2020,1,21,1511,344.504582028252,13,-46.5310840856611,-23.468506,-43.2278751249952,-22.8766521181865
rio de janeiro-rj,salvador-ba,GIG,SSA,2020-01-21,2020,1,21,1051,1201.14149264141,8,-43.2278751249952,-22.8766521181865,-38.4880614840078,-13.0147719115328
recife-pe,guarulhos-sp,REC,GRU,2020-01-30,2020,1,30,2470,2109.69773699172,21,-34.8889419445777,-8.06276248305241,-46.5310840856611,-23.468506
curitiba-pr,guarulhos-sp,CWB,GRU,2020-01-03,2020,1,3,948,352.928650690815,19,-49.2718478850774,-25.432956,-46.5310840856611,-23.468506
guarulhos-sp,salvador-ba,GRU,SSA,2020-01-16,2020,1,16,3478,1435.13941494507,25,-46.5310840856611,-23.468506,-38.4880614840078,-13.0147719115328
recife-pe,guarulhos-sp,REC,GRU,2020-01-14,2020,1,14,2520,2109.69773699172,21,-34.8889419445777,-8.06276248305241,-46.5310840856611,-23.468506
recife-pe,guarulhos-sp,REC,GRU,2020-01-07,2020,1,7,2476,2109.69773699172,20,-34.8889419445777,-8.06276248305241,-46.5310840856611,-23.468506
guarulhos-sp,brasilia-df,GRU,BSB,2020-01-18,2020,1,18,1557,861.379114249042,17,-46.5310840856611,-23.468506,-47.8879054780313,-15.794087361891
brasilia-df,manaus-am,BSB,MAO,2020-01-18,2020,1,18,836,1930.96358467425,7,-47.8879054780313,-15.794087361891,-60.023335181061,-3.13469149120195
recife-pe,guarulhos-sp,REC,GRU,2020-01-17,2020,1,17,2750,2109.69773699172,24,-34.8889419445777,-8.06276248305241,-46.5310840856611,-23.468506
guarulhos-sp,salvador-ba,GRU,SSA,2020-01-29,2020,1,29,3340,1435.13941494507,24,-46.5310840856611,-23.468506,-38.4880614840078,-13.0147719115328
recife-pe,guarulhos-sp,REC,GRU,2020-01-23,2020,1,23,2579,2109.69773699172,22,-34.8889419445777,-8.06276248305241,-46.5310840856611,-23.468506
guarulhos-sp,rio de janeiro-rj,GRU,GIG,2020-01-15,2020,1,15,1489,344.504582028252,13,-46.5310840856611,-23.468506,-43.2278751249952,-22.8766521181865
rio de janeiro-rj,salvador-ba,GIG,SSA,2020-01-15,2020,1,15,942,1201.14149264141,8,-43.2278751249952,-22.8766521181865,-38.4880614840078,-13.0147719115328
goiania-go,guarulhos-sp,GYN,GRU,2020-01-11,2020,1,11,662,804.365987138904,11,-49.2558142758158,-16.6733097738389,-46.5310840856611,-23.468506
guarulhos-sp,brasilia-df,GRU,BSB,2020-01-04,2020,1,4,1189,861.379114249042,16,-46.5310840856611,-23.468506,-47.8879054780313,-15.794087361891
brasilia-df,manaus-am,BSB,MAO,2020-01-04,2020,1,4,743,1930.96358467425,6,-47.8879054780313,-15.794087361891,-60.023335181061,-3.13469149120195
fortaleza-ce,salvador-ba,FOR,SSA,2020-01-17,2020,1,17,766,1027.64327670571,6,-38.5899275550432,-3.723805035,-38.4880614840078,-13.0147719115328
guarulhos-sp,brasilia-df,GRU,BSB,2020-01-21,2020,1,21,1748,861.379114249042,17,-46.5310840856611,-23.468506,-47.8879054780313,-15.794087361891
guarulhos-sp,brasilia-df,GRU,BSB,2020-01-31,2020,1,31,1599,861.379114249042,16,-46.5310840856611,-23.468506,-47.8879054780313,-15.794087361891
fortaleza-ce,salvador-ba,FOR,SSA,2020-01-31,2020,1,31,714,1027.64327670571,6,-38.5899275550432,-3.723805035,-38.4880614840078,-13.0147719115328
goiania-go,guarulhos-sp,GYN,GRU,2020-01-31,2020,1,31,996,804.365987138904,11,-49.2558142758158,-16.6733097738389,-46.5310840856611,-23.468506
brasilia-df,manaus-am,BSB,MAO,2020-01-24,2020,1,24,867,1930.96358467425,7,-47.8879054780313,-15.794087361891,-60.023335181061,-3.13469149120195
guarulhos-sp,brasilia-df,GRU,BSB,2020-01-24,2020,1,24,1499,861.379114249042,16,-46.5310840856611,-23.468506,-47.8879054780313,-15.794087361891
fortaleza-ce,salvador-ba,FOR,SSA,2020-01-21,2020,1,21,767,1027.64327670571,6,-38.5899275550432,-3.723805035,-38.4880614840078,-13.0147719115328
guarulhos-sp,brasilia-df,GRU,BSB,2020-01-17,2020,1,17,1511,861.379114249042,15,-46.5310840856611,-23.468506,-47.8879054780313,-15.794087361891
goiania-go,guarulhos-sp,GYN,GRU,2020-01-08,2020,1,8,975,804.365987138904,13,-49.2558142758158,-16.6733097738389,-46.5310840856611,-23.468506
brasilia-df,guarulhos-sp,BSB,GRU,2020-01-25,2020,1,25,1444,861.379114249042,16,-47.8879054780313,-15.794087361891,-46.5310840856611,-23.468506
goiania-go,guarulhos-sp,GYN,GRU,2020-01-21,2020,1,21,773,804.365987138904,10,-49.2558142758158,-16.6733097738389,-46.5310840856611,-23.468506
guarulhos-sp,goiania-go,GRU,GYN,2020-01-08,2020,1,8,1685,804.365987138904,12,-46.5310840856611,-23.468506,-49.2558142758158,-16.6733097738389
confins-mg,guarulhos-sp,CNF,GRU,2020-01-31,2020,1,31,1399,499.584089859127,18,-43.9955960875638,-19.6299482494053,-46.5310840856611,-23.468506
confins-mg,guarulhos-sp,CNF,GRU,2020-01-21,2020,1,21,1277,499.584089859127,18,-43.9955960875638,-19.6299482494053,-46.5310840856611,-23.468506
goiania-go,guarulhos-sp,GYN,GRU,2020-01-10,2020,1,10,544,804.365987138904,9,-49.2558142758158,-16.6733097738389,-46.5310840856611,-23.468506
guarulhos-sp,confins-mg,GRU,CNF,2020-01-08,2020,1,8,1646,499.584089859127,18,-46.5310840856611,-23.468506,-43.9955960875638,-19.6299482494053
salvador-ba,fortaleza-ce,SSA,FOR,2020-01-08,2020,1,8,796,1027.64327670571,7,-38.4880614840078,-13.0147719115328,-38.5899275550432,-3.723805035
confins-mg,salvador-ba,CNF,SSA,2020-01-08,2020,1,8,733,939.032981221228,9,-43.9955960875638,-19.6299482494053,-38.4880614840078,-13.0147719115328
guarulhos-sp,salvador-ba,GRU,SSA,2020-01-22,2020,1,22,3470,1435.13941494507,24,-46.5310840856611,-23.468506,-38.4880614840078,-13.0147719115328
brasilia-df,guarulhos-sp,BSB,GRU,2020-01-03,2020,1,3,1444,861.379114249042,15,-47.8879054780313,-15.794087361891,-46.5310840856611,-23.468506
confins-mg,guarulhos-sp,CNF,GRU,2020-01-17,2020,1,17,1501,499.584089859127,20,-43.9955960875638,-19.6299482494053,-46.5310840856611,-23.468506
brasilia-df,guarulhos-sp,BSB,GRU,2020-01-15,2020,1,15,1428,861.379114249042,16,-47.8879054780313,-15.794087361891,-46.5310840856611,-23.468506
fortaleza-ce,salvador-ba,FOR,SSA,2020-01-22,2020,1,22,748,1027.64327670571,6,-38.5899275550432,-3.723805035,-38.4880614840078,-13.0147719115328
recife-pe,guarulhos-sp,REC,GRU,2020-01-18,2020,1,18,2323,2109.69773699172,18,-34.8889419445777,-8.06276248305241,-46.5310840856611,-23.468506
brasilia-df,manaus-am,BSB,MAO,2020-01-14,2020,1,14,855,1930.96358467425,6,-47.8879054780313,-15.794087361891,-60.023335181061,-3.13469149120195
guarulhos-sp,brasilia-df,GRU,BSB,2020-01-14,2020,1,14,1455,861.379114249042,15,-46.5310840856611,-23.468506,-47.8879054780313,-15.794087361891
brasilia-df,manaus-am,BSB,MAO,2020-01-11,2020,1,11,804,1930.96358467425,7,-47.8879054780313,-15.794087361891,-60.023335181061,-3.13469149120195
guarulhos-sp,brasilia-df,GRU,BSB,2020-01-11,2020,1,11,1124,861.379114249042,14,-46.5310840856611,-23.468506,-47.8879054780313,-15.794087361891
recife-pe,guarulhos-sp,REC,GRU,2020-02-01,2020,2,1,1370,2109.69773699172,12,-34.8889419445777,-8.06276248305241,-46.5310840856611,-23.468506
guarulhos-sp,rio de janeiro-rj,GRU,GIG,2020-01-29,2020,1,29,1557,344.504582028252,13,-46.5310840856611,-23.468506,-43.2278751249952,-22.8766521181865
rio de janeiro-rj,salvador-ba,GIG,SSA,2020-01-29,2020,1,29,1055,1201.14149264141,8,-43.2278751249952,-22.8766521181865,-38.4880614840078,-13.0147719115328
recife-pe,guarulhos-sp,REC,GRU,2020-01-22,2020,1,22,2491,2109.69773699172,20,-34.8889419445777,-8.06276248305241,-46.5310840856611,-23.468506
brasilia-df,guarulhos-sp,BSB,GRU,2020-01-10,2020,1,10,1630,861.379114249042,17,-47.8879054780313,-15.794087361891,-46.5310840856611,-23.468506
guarulhos-sp,brasilia-df,GRU,BSB,2020-01-22,2020,1,22,1567,861.379114249042,17,-46.5310840856611,-23.468506,-47.8879054780313,-15.794087361891
brasilia-df,guarulhos-sp,BSB,GRU,2020-01-31,2020,1,31,1693,861.379114249042,18,-47.8879054780313,-15.794087361891,-46.5310840856611,-23.468506
guarulhos-sp,salvador-ba,GRU,SSA,2020-01-17,2020,1,17,3596,1435.13941494507,24,-46.5310840856611,-23.468506,-38.4880614840078,-13.0147719115328
brasilia-df,guarulhos-sp,BSB,GRU,2020-01-21,2020,1,21,1751,861.379114249042,19,-47.8879054780313,-15.794087361891,-46.5310840856611,-23.468506
guarulhos-sp,confins-mg,GRU,CNF,2020-01-03,2020,1,3,1708,499.584089859127,19,-46.5310840856611,-23.468506,-43.9955960875638,-19.6299482494053
guarulhos-sp,rio de janeiro-rj,GRU,GIG,2020-01-16,2020,1,16,1427,344.504582028252,12,-46.5310840856611,-23.468506,-43.2278751249952,-22.8766521181865
rio de janeiro-rj,salvador-ba,GIG,SSA,2020-01-16,2020,1,16,1223,1201.14149264141,10,-43.2278751249952,-22.8766521181865,-38.4880614840078,-13.0147719115328
confins-mg,guarulhos-sp,CNF,GRU,2020-01-22,2020,1,22,1042,499.584089859127,18,-43.9955960875638,-19.6299482494053,-46.5310840856611,-23.468506
guarulhos-sp,confins-mg,GRU,CNF,2020-01-25,2020,1,25,1830,499.584089859127,15,-46.5310840856611,-23.468506,-43.9955960875638,-19.6299482494053
brasilia-df,guarulhos-sp,BSB,GRU,2020-01-11,2020,1,11,1085,861.379114249042,12,-47.8879054780313,-15.794087361891,-46.5310840856611,-23.468506
guarulhos-sp,confins-mg,GRU,CNF,2020-01-23,2020,1,23,1765,499.584089859127,17,-46.5310840856611,-23.468506,-43.9955960875638,-19.6299482494053
guarulhos-sp,salvador-ba,GRU,SSA,2020-01-31,2020,1,31,3793,1435.13941494507,25,-46.5310840856611,-23.468506,-38.4880614840078,-13.0147719115328
guarulhos-sp,salvador-ba,GRU,SSA,2020-01-21,2020,1,21,3493,1435.13941494507,25,-46.5310840856611,-23.468506,-38.4880614840078,-13.0147719115328
guarulhos-sp,recife-pe,GRU,REC,2020-01-29,2020,1,29,2778,2109.69773699172,20,-46.5310840856611,-23.468506,-34.8889419445777,-8.06276248305241
salvador-ba,confins-mg,SSA,CNF,2020-01-16,2020,1,16,522,939.032981221228,8,-38.4880614840078,-13.0147719115328,-43.9955960875638,-19.6299482494053
guarulhos-sp,salvador-ba,GRU,SSA,2020-01-08,2020,1,8,3411,1435.13941494507,25,-46.5310840856611,-23.468506,-38.4880614840078,-13.0147719115328
confins-mg,salvador-ba,CNF,SSA,2020-01-22,2020,1,22,602,939.032981221228,7,-43.9955960875638,-19.6299482494053,-38.4880614840078,-13.0147719115328
salvador-ba,fortaleza-ce,SSA,FOR,2020-01-22,2020,1,22,757,1027.64327670571,7,-38.4880614840078,-13.0147719115328,-38.5899275550432,-3.723805035
goiania-go,guarulhos-sp,GYN,GRU,2020-01-29,2020,1,29,883,804.365987138904,10,-49.2558142758158,-16.6733097738389,-46.5310840856611,-23.468506
guarulhos-sp,goiania-go,GRU,GYN,2020-01-22,2020,1,22,1331,804.365987138904,9,-46.5310840856611,-23.468506,-49.2558142758158,-16.6733097738389
guarulhos-sp,recife-pe,GRU,REC,2020-01-16,2020,1,16,3331,2109.69773699172,24,-46.5310840856611,-23.468506,-34.8889419445777,-8.06276248305241
brasilia-df,guarulhos-sp,BSB,GRU,2020-01-04,2020,1,4,1487,861.379114249042,15,-47.8879054780313,-15.794087361891,-46.5310840856611,-23.468506
salvador-ba,confins-mg,SSA,CNF,2020-01-29,2020,1,29,531,939.032981221228,7,-38.4880614840078,-13.0147719115328,-43.9955960875638,-19.6299482494053
brasilia-df,manaus-am,BSB,MAO,2020-01-23,2020,1,23,839,1930.96358467425,6,-47.8879054780313,-15.794087361891,-60.023335181061,-3.13469149120195
brasilia-df,manaus-am,BSB,MAO,2020-01-25,2020,1,25,773,1930.96358467425,6,-47.8879054780313,-15.794087361891,-60.023335181061,-3.13469149120195
confins-mg,guarulhos-sp,CNF,GRU,2020-01-14,2020,1,14,1210,499.584089859127,17,-43.9955960875638,-19.6299482494053,-46.5310840856611,-23.468506
salvador-ba,confins-mg,SSA,CNF,2020-01-13,2020,1,13,484,939.032981221228,8,-38.4880614840078,-13.0147719115328,-43.9955960875638,-19.6299482494053
salvador-ba,fortaleza-ce,SSA,FOR,2020-01-21,2020,1,21,798,1027.64327670571,7,-38.4880614840078,-13.0147719115328,-38.5899275550432,-3.723805035
confins-mg,salvador-ba,CNF,SSA,2020-01-21,2020,1,21,493,939.032981221228,6,-43.9955960875638,-19.6299482494053,-38.4880614840078,-13.0147719115328
confins-mg,salvador-ba,CNF,SSA,2020-01-31,2020,1,31,790,939.032981221228,9,-43.9955960875638,-19.6299482494053,-38.4880614840078,-13.0147719115328
salvador-ba,fortaleza-ce,SSA,FOR,2020-01-31,2020,1,31,608,1027.64327670571,7,-38.4880614840078,-13.0147719115328,-38.5899275550432,-3.723805035
guarulhos-sp,recife-pe,GRU,REC,2020-01-15,2020,1,15,2967,2109.69773699172,21,-46.5310840856611,-23.468506,-34.8889419445777,-8.06276248305241
salvador-ba,fortaleza-ce,SSA,FOR,2020-01-17,2020,1,17,776,1027.64327670571,8,-38.4880614840078,-13.0147719115328,-38.5899275550432,-3.723805035
confins-mg,salvador-ba,CNF,SSA,2020-01-17,2020,1,17,683,939.032981221228,9,-43.9955960875638,-19.6299482494053,-38.4880614840078,-13.0147719115328
brasilia-df,manaus-am,BSB,MAO,2020-01-03,2020,1,3,735,1930.96358467425,7,-47.8879054780313,-15.794087361891,-60.023335181061,-3.13469149120195
guarulhos-sp,goiania-go,GRU,GYN,2020-01-17,2020,1,17,1536,804.365987138904,10,-46.5310840856611,-23.468506,-49.2558142758158,-16.6733097738389
